PPID,Beep,Reported,Estimated,PropPos
83932,8,6,0.885771438,1
83932,9,6,0.914473674,1
83932,10,3,0.098644263,0
83932,11,6,0.843852397,1
83932,12,6,0.931106622,1
83932,13,7,0.900600672,1
83932,14,7,0.925982733,1
83932,71,6,0.516666405,1
83932,72,6,0.881424197,0.75
83932,73,6,0.886100808,1
83932,75,6,0.317879217,0.25
83932,76,6,0.904142749,1
83932,77,6,0.901960633,1
83932,78,6,0.901960633,1
83932,79,6,0.966903189,1
83932,80,7,0.863571119,0.5
83932,81,6,0.516666405,1
83932,82,7,0.914697927,0.666666666666666
83932,83,7,0.860371236,1
83932,84,7,0.905975871,1
83932,85,7,0.81713849,1
83932,86,7,0.699077148,1
83932,87,6,0.300497515,0
83932,88,6,0.300497515,0
83932,89,7,0.924276565,1
83932,90,7,0.813991156,0.5
83932,91,7,0.938161692,1
83932,92,7,0.965734463,1
83932,93,7,0.890499651,1
83932,94,7,0.850460854,0.5
83932,95,7,0.533304735,0.5
83932,96,7,0.914195811,1
83932,97,7,0.886100808,1
83932,98,7,0.69488106,0.5
83932,100,7,0.980006304,1
83932,101,6,0.516666405,1
83932,102,6,0.854999607,0.5
83932,103,6,0.898024363,0.5
83932,104,6,0.928131414,0.5
83932,105,6,0.603715524,0.5
83932,15,6,0.189910773,0
83932,16,6,0.56378061,1
83932,17,5,0.838175618,1
83932,18,7,0.880076384,1
83932,19,7,0.849513321,1
83932,20,7,0.923810248,1
83932,21,7,0.672636026,0.5
83932,106,7,0.914473674,1
83932,107,7,0.937852077,1
83932,108,7,0.924394191,1
83932,109,7,0.673819649,0.333333333333333
83932,110,7,0.888686228,1
83932,111,6,0.28883206,0
83932,112,7,0.724017396,0.5
83932,113,7,0.355069094,0
83932,114,6,0.734798922,1
83932,115,6,0.838466603,0.666666666666666
83932,116,6,0.877860753,1
83932,117,5,0.616081184,0.5
83932,118,6,0.849164839,1
83932,119,6,0.923351374,1
83932,120,7,0.414171054,0
83932,121,6,0.315803006,0
83932,122,7,0.885771438,1
83932,123,7,0.937853354,1
83932,124,7,0.851515326,1
83932,125,7,0.308696932,0
83932,126,6,0.752731292,1
83932,127,7,0.839761221,1
83932,128,7,0.840361125,1
83932,129,7,0.838175618,1
83932,130,7,0.790341832,1
83932,131,7,0.849815589,1
83932,132,7,0.942175028,1
83932,134,7,0.901917977,1
83932,135,7,0.838175618,1
83932,136,6,0.838824993,1
83932,137,6,0.819414969,1
83932,138,7,0.930599185,0.5
83932,139,6,0.926479351,1
83932,140,6,0.221328081,0
83932,22,6,0.612080387,1
83932,23,6,0.907675364,1
83932,24,7,0.578701872,1
83932,26,7,0.911216158,0.8
83932,27,7,0.852987494,0.5
83932,28,7,0.838824993,1
91860,1,5,0.933050893,1
91860,3,7,0.843240213,0.75
91860,4,6,0.795667723,0.5
91860,6,5,0.942221607,0.8
91860,7,2,0.236140568,0
91860,8,7,0.306642109,0
91860,10,7,0.91677664,0.666666666666666
91860,11,7,0.889853753,1
91860,12,7,0.92891591,0.75
91860,13,7,0.941237316,1
91860,14,7,0.895842056,0.666666666666666
91860,15,7,0.764900006,1
91860,16,7,0.822616739,1
91860,17,7,0.762476403,1
91860,18,7,0.773289381,1
91860,20,7,0.870789661,1
91860,21,6,0.930920908,1
91860,22,7,0.52213933,0
91860,24,6,0.892916033,0.666666666666666
91860,25,7,0.882350715,0.5
91860,27,7,0.40915671,0.333333333333333
91860,28,7,0.625367194,0.666666666666666
91860,29,7,0.889969366,0.5
91860,30,7,0.282186358,0
91860,31,7,0.433035808,0.5
91860,32,7,0.782607437,0.5
91860,33,7,0.841206963,0.5
91860,34,6,0.880623464,1
91860,35,7,0.743586964,1
91860,2,7,0.854959744,0.75
91860,4,7,0.834041008,1
91860,6,7,0.646549189,0.6
91860,37,7,0.838282261,0.333333333333333
91860,38,7,0.853739321,1
91860,40,7,0.791766951,0.333333333333333
91860,41,7,0.743586964,1
91860,42,7,0.851870142,0.5
91860,43,7,0.335669872,0.2
91860,44,7,0.669947059,0.666666666666666
91860,45,7,0.079198749,0
91860,46,7,0.288158417,0
91860,47,7,0.853739321,1
91860,48,7,0.87659721,0.5
91860,49,7,0.717160735,0.5
91860,51,7,0.604604486,0.4
91860,52,7,0.832423486,0.25
91860,53,7,0.755579898,0.4
91860,54,7,0.763982667,0.5
91860,57,7,0.844717825,1
91860,58,7,0.814838318,0.5
91860,59,7,0.774165527,0.25
91860,60,7,0.375743287,0
91860,61,7,0.932566483,0.5
91860,62,7,0.749813277,0.333333333333333
91860,63,7,0.648673251,0.5
91860,64,7,0.852062574,0.5
91860,65,7,0.838767853,0.666666666666666
91860,66,7,0.807083785,1
91860,67,7,0.887756025,1
91860,69,7,0.765502356,0.5
91860,70,7,0.805713778,0.5
91860,8,7,0.774688032,0.5
91860,9,7,0.746138357,0.666666666666666
91860,10,7,0.862868476,0.666666666666666
91860,11,7,0.849363173,0.5
91860,12,7,0.829843899,0.333333333333333
91860,14,7,0.815248142,1
91860,71,7,0.887700244,0.5
91860,72,7,0.844717825,1
91860,73,7,0.25387319,0
91860,75,7,0.822238919,0.75
91860,76,7,0.488077826,0.5
91860,81,7,0.20415725,0
91860,82,7,0.618736808,0.5
91860,84,7,0.844717825,1
91860,86,7,0.823542981,0.6
91860,87,7,0.812776876,1
91860,92,7,0.711985557,0
91860,93,7,0.862323147,1
91860,94,7,0.949496483,1
91860,98,7,0.638779872,1
91860,99,7,0.638779872,1
91860,100,7,0.318334468,0
91860,101,7,0.740018282,1
91860,102,7,0.566962013,0.5
91860,103,7,0.844717825,1
91860,104,7,0.734003738,0.333333333333333
91860,105,7,0.72995814,0.5
91860,15,7,0.890960629,0.5
91860,16,7,0.844717825,1
91860,17,7,0.827966396,0.5
91860,20,7,0.253166424,0
91860,21,7,0.748396619,1
91860,106,6,0.187910945,0
91860,107,7,0.306642109,0
91860,108,6,0.901379465,1
91860,109,7,0.366016782,0.333333333333333
91860,112,7,0.949315882,1
91860,113,7,0.466525181,0.25
91860,114,7,0.844717825,1
91860,116,7,0.908119334,0.75
91860,117,7,0.432956907,0
91860,118,6,0.607413753,1
91860,119,7,0.739444702,0.5
91860,121,7,0.531473628,0.333333333333333
91860,122,6,0.86141474,0.5
91860,123,7,0.844717825,1
91860,124,7,0.863636377,1
91860,125,6,0.721443907,0
91860,126,7,0.28883206,0
91860,127,7,0.324359128,0
91860,128,7,0.291025269,0
91860,129,7,0.844717825,1
91860,131,7,0.607413753,1
91860,133,7,0.593677539,0.5
91860,135,1,0.25387319,0
91860,22,7,0.607413753,1
91860,23,6,0.853739321,1
91860,24,7,0.588751374,0.666666666666666
91860,26,6,0.810547883,0.666666666666666
91860,27,7,0.33765731,0
94063,2,4,0.261980411,0
94063,3,5,0.317334813,0
94063,4,3,0.776868226,1
94063,5,5,0.74003374,1
94063,6,4,0.56420314,1
94063,7,1,0.226350719,0
94063,8,1,0.226350719,0
94063,9,1,0.123790363,0
94063,10,4,0.573175189,0.5
94063,14,3,0.317334813,0
94063,16,2,0.25387319,0
94063,17,4,0.592706823,0.5
94063,18,3,0.838175618,1
94063,19,4,0.838175618,1
94063,20,4,0.261980411,0
94063,21,4,0.317334813,0
94063,22,6,0.804719055,1
94063,23,4,0.256543943,0
94063,24,3,0.123790363,0
94063,25,3,0.283410406,0
94063,26,5,0.756103251,1
94063,27,3,0.317334813,0
94063,29,5,0.935152947,1
94063,30,5,0.36080345,0
94063,31,2,0.193670459,0
94063,32,2,0.250563385,0
94063,33,3,0.250563385,0
94063,34,7,0.895059206,1
94063,35,5,0.317334813,0
94063,1,5,0.756103251,1
94063,2,1,0.123790363,0
94063,3,5,0.772879789,0.5
94063,4,4,0.762062968,1
94063,5,5,0.892760575,1
94063,6,4,0.265501613,0
94063,7,5,0.89596876,0.4
94063,36,5,0.685435689,0.5
94063,37,5,0.74003374,1
94063,38,6,0.877860753,1
94063,40,5,0.755006057,1
94063,41,6,0.487768352,0.5
94063,42,1,0.226350719,0
94063,43,4,0.25387319,0
94063,44,7,0.516385774,1
94063,45,1,0.226350719,0
94063,46,4,0.56420314,1
94063,47,3,0.250563385,0
94063,49,5,0.516385774,1
94063,50,3,0.293881348,0
94063,51,4,0.516385774,1
94063,52,1,0.25387319,0
94063,53,5,0.516385774,1
94063,54,2,0.25387319,0
94063,55,4,0.377327835,0
94063,56,3,0.516385774,1
94063,57,5,0.516385774,1
94063,59,3,0.377327835,0
94063,60,5,0.516385774,1
94063,61,7,0.935152947,1
94063,62,4,0.935152947,1
94063,63,4,0.516385774,1
94063,64,1,0.516385774,1
94063,65,2,0.25387319,0
94063,66,5,0.516385774,1
94063,68,3,0.347575049,0
94063,69,6,0.261980411,0
94063,8,3,0.607394293,0.333333333333333
94063,9,4,0.64362668,0.5
94063,10,7,0.666696638,0.5
94063,11,6,0.935152947,1
94063,12,6,0.159413299,0.5
94063,13,7,0.56420314,1
94063,14,5,0.516385774,1
94063,71,4,0.524138943,1
94063,72,6,0.906432365,1
94063,73,4,0.776868226,1
94063,74,4,0.74003374,1
94063,75,4,0.516385774,1
94063,76,5,0.935152947,1
94063,77,6,0.25387319,0
94063,79,5,0.516385774,1
94063,80,2,0.314013512,0
94063,81,6,0.906432365,1
94063,82,5,0.362257303,0
94063,83,7,0.935152947,1
94063,84,6,0.935152947,1
94063,85,5,0.516385774,1
94063,86,3,0.266740797,0
94063,87,4,0.334360372,0
94063,88,5,0.516385774,1
94063,89,4,0.516385774,1
94063,91,3,0.516385774,1
94063,98,7,0.906432365,1
94063,99,7,0.935152947,1
94063,100,7,0.902708617,1
94063,101,4,0.516385774,1
94063,103,7,0.935152947,1
94063,104,7,0.516385774,1
94063,105,5,0.935152947,1
94063,15,5,0.855657877,0.5
94063,16,5,0.935152947,1
94063,17,4,0.487768352,0.5
94063,18,2,0.264378598,0
94063,19,5,0.516385774,1
94063,20,6,0.935152947,1
94063,21,7,0.935152947,1
94063,106,4,0.516385774,1
94063,107,3,0.226350719,0
94063,108,5,0.935152947,1
94063,109,6,0.935152947,1
94063,110,6,0.516385774,1
94063,111,5,0.935152947,1
94063,112,6,0.935152947,1
94063,115,6,0.935152947,1
94063,116,5,0.324734012,0.5
94063,117,6,0.935152947,1
94063,118,3,0.226350719,0
94063,119,3,0.226350719,0
94063,120,1,0.16854755,0
94063,121,6,0.935152947,1
94063,122,5,0.516385774,1
94063,124,7,0.516385774,1
94063,125,7,0.385263491,0
94063,126,4,0.219408925,0
94063,127,4,0.226350719,0
94063,128,4,0.226350719,0
94063,129,4,0.516385774,1
94063,130,5,0.74003374,1
94063,131,7,0.935152947,1
94063,132,7,0.906432365,1
94063,133,4,0.25387319,0
94063,134,7,0.516385774,1
94063,135,4,0.935152947,1
94063,136,7,0.935152947,1
94063,137,5,0.567366861,0.5
94063,138,7,0.935152947,1
94063,139,5,0.906432365,1
94063,140,6,0.935152947,1
94063,22,3,0.226350719,0
94063,23,5,0.935152947,1
94063,24,6,0.398958864,0.5
94063,25,7,0.935152947,1
94063,26,4,0.516385774,1
94063,28,5,0.935152947,1
113959,1,5,0.25387319,0
113959,2,3,0.25387319,0
113959,4,2,0.123790363,0
113959,5,5,0.547295467,1
113959,6,5,0.877860753,1
113959,9,5,0.838175618,1
113959,11,5,0.612039718,1
113959,12,3,0.231019725,0
113959,13,5,0.226350719,0
113959,15,4,0.854338967,1
113959,16,4,0.50157052,1
113959,17,5,0.200936812,0
113959,18,3,0.274011603,0
113959,19,3,0.247456986,0
113959,20,3,0.23437063,0
113959,21,6,0.516666405,1
113959,22,5,0.719564819,1
113959,23,5,0.935152947,1
113959,24,5,0.966903189,1
113959,25,6,0.516666405,1
113959,26,5,0.50157052,1
113959,27,3,0.200936812,0
113959,28,3,0.510264349,0.5
113959,29,5,0.146027809,0
113959,30,4,0.317334813,0
113959,31,3,0.200936812,0
113959,32,3,0.306755812,0
113959,33,3,0.149256806,0
113959,34,4,0.838175618,1
113959,35,4,0.516666405,1
113959,1,3,0.235096934,0
113959,3,4,0.377327835,0
113959,4,4,0.25387319,0
113959,5,5,0.892424806,1
113959,6,3,0.377327835,0
113959,7,5,0.366130353,0
113959,36,5,0.516666405,1
113959,37,5,0.516666405,1
113959,38,5,0.850460854,0.5
113959,39,4,0.50157052,1
113959,41,4,0.638779872,1
113959,42,4,0.231019725,0
113959,43,5,0.520478867,1
113959,44,5,0.50157052,1
113959,45,4,0.200936812,0
113959,46,4,0.50157052,1
113959,47,5,0.516666405,1
113959,48,5,0.377327835,0
113959,49,5,0.966903189,1
113959,50,5,0.685529508,0
113959,51,4,0.377327835,0
113959,52,4,0.516666405,1
113959,53,4,0.377327835,0
113959,54,4,0.200936812,0
113959,55,5,0.231019725,0
113959,56,4,0.200936812,0
113959,57,4,0.23437063,0
113959,58,4,0.23644958,0
113959,59,3,0.23644958,0
113959,61,4,0.23437063,0
113959,62,5,0.516666405,1
113959,63,5,0.838175618,1
113959,64,3,0.123790363,0
113959,65,5,0.838175618,1
113959,66,2,0.123790363,0
113959,67,1,0.087967918,0
113959,68,4,0.838175618,1
113959,69,2,0.123790363,0
113959,70,1,0.12190893,0
113959,8,2,0.123790363,0
113959,9,3,0.377327835,0
113959,10,4,0.547295467,1
113959,11,5,0.838175618,1
113959,12,4,0.377327835,0
113959,13,4,0.377327835,0
113959,71,4,0.226350719,0
113959,72,4,0.838175618,1
113959,73,3,0.12190893,0
113959,74,5,0.547295467,1
113959,75,3,0.304532505,0
113959,76,4,0.200936812,0
113959,77,3,0.080701604,0
113959,78,4,0.377327835,0
113959,79,5,0.547295467,1
113959,80,4,0.12190893,0
113959,81,4,0.200936812,0
113959,82,4,0.547295467,1
113959,83,2,0.077738622,0
113959,84,4,0.547295467,1
113959,85,4,0.547295467,1
113959,86,4,0.430085686,0
113959,87,4,0.516666405,1
113959,88,5,0.892424806,1
113959,89,3,0.105192736,0
113959,90,3,0.087967918,0
113959,91,4,0.516666405,1
113959,93,3,0.105192736,0
113959,94,4,0.516666405,1
113959,95,4,0.892424806,1
113959,96,3,0.123790363,0
113959,97,3,0.077738622,0
113959,98,4,0.377327835,0
113959,100,5,0.877860753,1
113959,101,3,0.200936812,0
113959,102,4,0.25387319,0
113959,103,4,0.146732605,0
113959,104,4,0.520478867,1
113959,105,4,0.547295467,1
113959,15,4,0.377327835,0
113959,16,4,0.123790363,0
113959,17,3,0.138868892,0
113959,18,4,0.547295467,1
113959,19,4,0.377327835,0
113959,20,4,0.247456986,0
113959,21,4,0.377327835,0
113959,106,3,0.205894179,0
113959,107,4,0.23437063,0
113959,108,4,0.516666405,1
113959,109,5,0.547295467,1
113959,110,5,0.516666405,1
113959,111,5,0.547295467,1
113959,112,4,0.838175618,1
113959,113,4,0.573175189,0.5
113959,114,5,0.956822531,1
113959,115,5,0.547295467,1
113959,116,3,0.138972641,0
113959,117,5,0.516666405,1
113959,118,4,0.314681225,0
113959,119,5,0.377327835,0
113959,120,5,0.516666405,1
113959,121,4,0.547295467,1
113959,122,3,0.295037753,0
113959,123,5,0.226350719,0
113959,124,5,0.892424806,1
113959,126,5,0.226350719,0
113959,127,5,0.516666405,1
113959,128,4,0.23437063,0
113959,131,4,0.516666405,1
113959,132,5,0.838175618,1
113959,133,4,0.547295467,1
113959,134,5,0.547295467,1
113959,135,5,0.935152947,1
113959,136,5,0.838175618,1
113959,137,5,0.516666405,1
113959,138,4,0.547295467,1
113959,139,4,0.547295467,1
113959,140,5,0.226350719,0
113959,22,4,0.547295467,1
113959,24,5,0.516666405,1
113959,25,3,0.377327835,0
113959,26,3,0.123790363,0
113959,27,4,0.377327835,0
113959,28,4,0.935152947,1
114254,1,2,0.123790363,0
114254,3,4,0.797480097,1
114254,4,3,0.607413753,1
114254,5,4,0.844717825,1
114254,6,4,0.607413753,1
114254,7,4,0.28883206,0
114254,8,3,0.607413753,1
114254,9,4,0.25387319,0
114254,10,5,0.472937209,0
114254,11,2,0.25387319,0
114254,12,3,0.844717825,1
114254,13,3,0.607413753,1
114254,15,3,0.25387319,0
114254,16,4,0.844717825,1
114254,17,2,0.371679842,0.5
114254,18,3,0.74132042,1
114254,19,4,0.28883206,0
114254,20,5,0.49039493,0
114254,21,4,0.71976152,1
114254,23,4,0.377327835,0
114254,25,5,0.587379709,0.5
114254,29,4,0.871756746,1
114254,32,4,0.632321617,0.25
114254,33,1,0.371679842,0.5
114254,35,2,0.25387319,0
114254,1,2,0.25387319,0
114254,2,4,0.377327835,0
114254,3,4,0.607413753,1
114254,4,3,0.25387319,0
114254,5,2,0.367646444,0
114254,7,3,0.282960827,0.0714285714285714
114254,38,4,0.180032319,0
114254,39,3,0.74132042,1
114254,40,3,0.257978576,0
114254,41,2,0.607413753,1
114254,44,2,0.153216875,0
114254,45,2,0.269228362,0
114254,46,3,0.221814724,0.5
114254,47,2,0.244668717,0.2
114254,48,3,0.226428346,0.25
114254,49,2,0.469586044,0.2
114254,50,3,0.721443907,0
114254,51,3,0.482780692,0
114254,53,2,0.235899831,0
114254,54,1,0.24023736,0.125
114254,55,3,0.307900133,0
114254,56,2,0.284080832,0
114254,57,2,0.10492747,0.2
114254,59,1,0.28031663,0.5
114254,60,2,0.123790363,0
114254,62,4,0.123790363,0
114254,63,3,0.158934425,0
114254,64,3,0.123790363,0
114254,65,4,0.123790363,0
114254,66,3,0.130434434,0
114254,67,3,0.173081188,0
114254,68,2,0.25387319,0
114254,8,3,0.28883206,0
114254,9,3,0.39773366,0.5
114254,10,3,0.670937077,0.142857142857142
114254,11,3,0.708151385,0.2
114254,13,3,0.377327835,0
114254,71,4,0.268234257,0
114254,73,2,0.218694839,0
114254,74,2,0.218694839,0
114254,75,3,0.74132042,1
114254,76,2,0.140814138,0
114254,78,3,0.25387319,0
114254,79,2,0.607413753,1
114254,80,2,0.111343941,0
114254,81,2,0.607413753,1
114254,82,3,0.467868528,0
114254,83,2,0.607413753,1
114254,84,2,0.25387319,0
114254,86,2,0.095921271,0
114254,87,2,0.347038778,0
114254,89,2,0.095921271,0
114254,90,2,0.74132042,1
114254,91,4,0.624299508,0.5
114254,94,4,0.721443907,0
114254,95,2,0.193727971,0
114254,96,2,0.144682126,0
114254,97,2,0.472868743,0
114254,98,2,0.071274157,0.25
114254,99,3,0.123790363,0
114254,100,3,0.247123626,0
114254,102,1,0.170070393,0.333333333333333
114254,103,4,0.25387319,0
114254,105,1,0.335316022,0.5
114254,15,2,0.56461586,0.5
114254,16,2,0.129074909,0
114254,18,3,0.377327835,0
114254,19,3,0.372428679,0.25
114254,20,3,0.607413753,1
114254,106,1,0.201342097,0.142857142857142
114254,107,1,0.091120073,0.375
114254,109,1,0.607413753,1
114254,111,1,0.150209505,0
114254,112,1,0.17045469,0
114254,113,2,0.077738622,0
114254,114,1,0.155556709,0
114254,115,1,0.25387319,0
114254,116,4,0.106890056,0.111111111111111
114254,117,1,0.247123626,0
114254,118,1,0.124115871,0.5
114254,119,2,0.084515924,0
114254,120,1,0.501624935,0.5
114254,121,1,0.251010043,0
114254,122,1,0.087170026,0
114254,123,2,0.111072152,0
114254,124,2,0.284363355,0
114254,125,1,0.25387319,0
114254,126,1,0.242132849,0
114254,128,1,0.253783964,0
114254,129,1,0.077738622,0
114254,130,1,0.133067292,0
114254,131,1,0.210106918,0.111111111111111
114254,132,1,0.121116685,0.25
114254,133,2,0.155061362,0
114254,135,1,0.087679247,0.5
114254,136,1,0.126354692,0
114254,137,2,0.25387319,0
114254,138,1,0.160191909,0
114254,139,1,0.070137687,0
114254,22,1,0.102187976,0.375
114254,23,1,0.259311033,0
114254,24,4,0.267144618,0
114254,25,2,0.31449092,0
114254,27,1,0.086055856,0.111111111111111
114254,28,2,0.157644657,0.333333333333333
134874,1,5,0.913213704,1
134874,2,6,0.784301545,0.5
134874,3,6,0.381499895,0
134874,4,5,0.845947394,1
134874,6,6,0.831958992,0.5
134874,7,6,0.5835692,0.4
134874,8,5,0.248375273,0
134874,9,6,0.922585998,1
134874,10,6,0.922585998,1
134874,11,5,0.922585998,1
134874,12,6,0.922585998,1
134874,13,6,0.922585998,1
134874,14,6,0.631423094,1
134874,17,6,0.922585998,1
134874,18,6,0.922585998,1
134874,20,5,0.239713242,0.5
134874,21,3,0.922585998,1
134874,22,6,0.922585998,1
134874,23,3,0.194774039,0
134874,24,5,0.922585998,1
134874,25,5,0.922585998,1
134874,26,6,0.643163535,0.666666666666666
134874,30,6,0.922585998,1
134874,32,1,0.248375273,0
134874,33,6,0.922585998,1
134874,34,6,0.927037892,0.5
134874,35,2,0.255776638,1
134874,1,5,0.261857291,0.333333333333333
134874,2,6,0.282929813,0.25
134874,3,2,0.122433809,0.285714285714285
134874,4,2,0.254491068,0
134874,5,6,0.458762814,0.5
134874,6,5,0.922585998,1
134874,38,2,0.922585998,1
134874,39,7,0.922585998,1
134874,40,3,0.631423094,1
134874,41,2,0.632008862,0.333333333333333
134874,42,6,0.248375273,0
134874,43,6,0.244884427,0.5
134874,44,6,0.631423094,1
134874,45,6,0.560202233,0
134874,48,6,0.922585998,1
134874,49,6,0.922585998,1
134874,51,6,0.922585998,1
134874,52,5,0.922585998,1
134874,54,3,0.922585998,1
134874,56,6,0.922585998,1
134874,57,6,0.922585998,1
134874,59,6,0.898039129,0.333333333333333
134874,60,6,0.922585998,1
134874,63,6,0.248375273,0
134874,64,6,0.631423094,1
134874,65,3,0.922585998,1
134874,66,6,0.922585998,1
134874,67,6,0.248375273,0
134874,68,6,0.922585998,1
134874,70,6,0.922585998,1
134874,8,6,0.922585998,1
134874,9,2,0.339501441,0.333333333333333
134874,10,6,0.814374076,0.5
134874,11,5,0.631423094,1
134874,12,3,0.255776638,1
134874,13,5,0.255776638,1
134874,14,5,0.922585998,1
134874,72,6,0.922585998,1
134874,73,6,0.631423094,1
134874,74,6,0.191533696,0
134874,77,6,0.922585998,1
134874,78,6,0.255776638,1
134874,79,6,0.922585998,1
134874,80,5,0.922585998,1
134874,81,6,0.922585998,1
134874,84,3,0.922585998,1
134874,85,6,0.935152947,1
134874,86,6,0.922585998,1
134874,87,3,0.922585998,1
134874,91,5,0.922585998,1
134874,92,6,0.922585998,1
134874,94,6,0.922585998,1
134874,96,3,0.631423094,1
134874,97,6,0.922585998,1
134874,98,5,0.922585998,1
134874,99,5,0.255776638,1
134874,101,5,0.922585998,1
134874,102,5,0.631423094,1
134874,104,5,0.922585998,1
134874,105,3,0.922585998,1
134874,15,3,0.922585998,1
134874,16,5,0.922585998,1
134874,17,3,0.922585998,1
134874,18,5,0.922585998,1
134874,19,5,0.922585998,1
134874,20,6,0.922585998,1
134874,106,5,0.852604648,0.333333333333333
134874,107,5,0.922585998,1
134874,108,5,0.922585998,1
134874,110,5,0.922585998,1
134874,111,5,0.631423094,1
134874,113,5,0.922585998,1
134874,114,5,0.922585998,1
134874,115,5,0.922585998,1
134874,116,5,0.922585998,1
134874,117,5,0.255776638,1
134874,118,6,0.922585998,1
134874,119,5,0.922585998,1
134874,120,5,0.922585998,1
134874,121,5,0.922585998,1
134874,122,6,0.922585998,1
134874,123,5,0.922585998,1
134874,124,5,0.922585998,1
134874,126,5,0.922585998,1
134874,127,5,0.922585998,1
134874,128,3,0.922585998,1
134874,130,5,0.922585998,1
134874,131,5,0.922585998,1
134874,132,5,0.922585998,1
134874,136,5,0.922585998,1
134874,137,5,0.255776638,1
134874,138,5,0.922585998,1
134874,139,5,0.922585998,1
134874,22,5,0.922585998,1
