PPID,Day,Reported,Estimated,PropPos
36,7,9,0.26035578,0
36,7,11,0.25387319,0
36,8,29,0.912349121,1
36,8,15,0.258405697,0
36,9,17,0.890408341,1
36,9,16,0.726513648,1
36,9,24,0.966903189,1
36,9,28,0.317334813,0
36,9,30,0.892424806,1
36,10,-2,0.120132725,0
36,10,-16,0.111820431,0
36,10,20,0.51055506,0.5
36,10,-8,0.120132725,0
36,10,2,0.226350719,0
36,10,5,0.567911156,0.5
36,11,7,0.651542302,0.5
36,11,8,0.844717825,1
36,11,21,0.656298456,0.5
36,11,-13,0.200936812,0
36,11,16,0.965734463,1
36,11,-15,0.25387319,0
36,11,12,0.20456526,0
36,11,-30,0.191287898,0
36,11,14,0.914379552,1
36,11,16,0.50157052,1
36,11,20,0.26035578,0
36,11,-15,0.220375645,0
36,11,-10,0.232901651,0
36,11,8,0.23437063,0
36,11,7,0.26035578,0
36,12,8,0.966903189,1
36,12,-6,0.656298456,0.5
36,12,-23,0.140615185,0
36,12,21,0.712730484,1
36,12,8,0.934707724,1
36,12,20,0.936505001,0.5
36,12,19,0.176803011,0
36,12,17,0.855408033,1
36,12,18,0.838175618,1
36,12,-8,0.230387954,0
36,12,11,0.200936812,0
36,12,12,0.576068819,0.666666667
36,12,10,0.905160284,1
36,12,17,0.392632687,0.5
36,13,22,0.699064923,0.5
36,13,-9,0.119363314,0
36,13,11,0.772622109,0.5
36,13,-21,0.117815909,0
36,14,12,0.945052204,1
36,14,12,0.893975124,1
36,14,15,0.905160284,1
36,14,10,0.264817261,0
36,14,-26,0.191287898,0
36,14,7,0.204376159,0
36,14,12,0.757218827,0.5
36,15,19,0.296149798,0.333333333
36,15,13,0.200936812,0
36,15,10,0.26035578,0
37,2,49,0.838175618,1
37,2,50,0.838175618,1
37,2,50,0.910043961,1
37,2,50,0.838175618,1
37,2,50,0.838175618,1
37,2,50,0.844717825,1
37,2,50,0.87763495,1
37,3,50,0.838175618,1
37,3,47,0.838175618,1
37,3,48,0.838175618,1
37,3,46,0.838175618,1
37,3,42,0.838175618,1
37,3,39,0.838175618,1
37,3,44,0.838175618,1
37,3,34,0.838175618,1
37,3,36,0.844717825,1
37,3,48,0.844717825,1
37,3,33,0.877348305,1
37,3,38,0.838175618,1
37,3,24,0.844717825,1
37,3,46,0.844717825,1
37,3,27,0.838175618,1
37,3,37,0.838175618,1
37,5,47,0.838175618,1
37,5,35,0.838175618,1
37,5,40,0.838175618,1
37,5,-13,0.087967918,0
37,5,2,0.844717825,1
37,5,5,0.838175618,1
37,5,34,0.844717825,1
37,6,-15,0.087967918,0
37,6,-14,0.087967918,0
37,6,29,0.838175618,1
37,6,41,0.844717825,1
37,6,41,0.838175618,1
37,7,-18,0.087967918,0
37,7,-13,0.265033923,0
37,7,45,0.838175618,1
37,7,32,0.844717825,1
37,8,46,0.838175618,1
37,8,23,0.844717825,1
37,8,46,0.844717825,1
37,8,50,0.844717825,1
37,8,42,0.844717825,1
37,8,42,0.844717825,1
37,8,48,0.877348305,1
37,8,35,0.838175618,1
37,8,46,0.838175618,1
37,8,40,0.838175618,1
37,9,40,0.838175618,1
37,9,32,0.844717825,1
37,9,43,0.844717825,1
37,9,46,0.838175618,1
37,9,46,0.838175618,1
37,9,44,0.838175618,1
37,9,43,0.844717825,1
37,9,44,0.838175618,1
37,10,45,0.838175618,1
37,10,42,0.838175618,1
37,10,39,0.844717825,1
37,10,38,0.844717825,1
37,10,46,0.838175618,1
37,11,37,0.838175618,1
37,11,42,0.838175618,1
37,11,26,0.838175618,1
37,12,44,0.838175618,1
37,12,39,0.838175618,1
37,12,39,0.844717825,1
37,12,44,0.838175618,1
37,12,38,0.838175618,1
37,12,41,0.844717825,1
37,12,42,0.844717825,1
37,12,44,0.838175618,1
37,12,35,0.154471599,0
37,12,26,0.508998738,1
37,12,40,0.838175618,1
37,13,39,0.877348305,1
37,13,29,0.838175618,1
37,13,42,0.844717825,1
37,13,43,0.838175618,1
37,13,33,0.838175618,1
37,14,48,0.838175618,1
37,14,44,0.838175618,1
37,14,38,0.838175618,1
37,14,-13,0.087967918,0
37,14,16,0.838175618,1
37,14,24,0.838175618,1
37,14,30,0.838175618,1
37,14,42,0.844717825,1
37,14,35,0.838175618,1
37,15,48,0.844717825,1
37,15,50,0.838175618,1
37,15,38,0.838175618,1
37,15,40,0.838175618,1
37,15,41,0.838175618,1
37,15,40,0.844717825,1
37,15,41,0.838175618,1
37,15,36,0.838175618,1
37,15,47,0.838175618,1
38,1,8,0.966903189,1
38,1,-8,0.25387319,0
38,1,-8,0.28883206,0
38,1,-9,0.153216875,0
38,1,-35,0.087967918,0
38,1,-4,0.25387319,0
38,1,-3,0.25387319,0
38,2,-7,0.966903189,1
38,2,-4,0.25387319,0
38,2,-5,0.607413753,1
38,2,-3,0.607413753,1
38,2,-15,0.28883206,0
38,2,-1,0.966903189,1
38,2,-18,0.25387319,0
38,3,-5,0.966903189,1
38,3,-6,0.966903189,1
38,3,-4,0.966903189,1
38,3,-10,0.607413753,1
38,3,-5,0.966903189,1
38,3,-8,0.508998738,1
38,4,-35,0.084863086,0
38,4,-32,0.087967918,0
38,4,-34,0.154471599,0
38,4,-28,0.087967918,0
38,4,-16,0.087967918,0
38,4,-22,0.203350862,0
38,4,-26,0.087967918,0
38,5,-3,0.307211177,0
38,6,10,0.966903189,1
38,6,-2,0.25387319,0
38,6,-9,0.12190893,0
38,6,-6,0.966903189,1
38,7,15,0.966903189,1
38,7,17,0.966903189,1
38,7,1,0.966903189,1
38,7,8,0.25387319,0
38,7,-9,0.966903189,1
38,7,-8,0.966903189,1
38,7,-10,0.12190893,0
38,8,-50,0.25387319,0
38,8,-10,0.966903189,1
38,8,-7,0.25387319,0
38,8,-1,0.25387319,0
38,8,-8,0.25387319,0
38,8,-1,0.25387319,0
38,8,-10,0.25387319,0
38,8,-10,0.25387319,0
38,8,0,0.607413753,1
38,9,0,0.25387319,0
38,9,-2,0.25387319,0
38,9,-3,0.25387319,0
38,9,-4,0.25387319,0
38,9,-6,0.25387319,0
38,9,-2,0.966903189,1
38,10,17,0.087967918,0
38,10,19,0.966903189,1
38,10,-10,0.607413753,1
38,10,13,0.25387319,0
38,10,14,0.580110466,0.5
38,10,-9,0.25387319,0
38,11,23,0.966903189,1
38,11,22,0.966903189,1
38,11,19,0.966903189,1
38,11,10,0.966903189,1
38,11,14,0.25387319,0
38,11,7,0.966903189,1
38,12,-10,0.25387319,0
38,12,-14,0.25387319,0
38,12,-7,0.25387319,0
38,12,-10,0.966903189,1
38,12,-6,0.154471599,0
38,12,-8,0.966903189,1
38,13,10,0.966903189,1
38,13,8,0.966903189,1
38,13,8,0.966903189,1
38,13,10,0.966903189,1
38,13,-7,0.966903189,1
38,13,-1,0.25387319,0
38,13,-1,0.240625284,0.5
38,13,-6,0.12190893,0
38,14,8,0.966903189,1
38,14,18,0.966903189,1
38,14,8,0.966903189,1
38,14,-1,0.12190893,0
38,14,-2,0.966903189,1
38,14,2,0.966903189,1
38,14,0,0.966903189,1
40,1,11,0.966903189,1
40,1,0,0.966903189,1
40,1,-4,0.966903189,1
40,1,14,0.720409184,0.5
40,1,14,0.966903189,1
40,1,11,0.966903189,1
40,1,19,0.966903189,1
40,1,12,0.966903189,1
40,1,18,0.966903189,1
40,1,19,0.966903189,1
40,1,26,0.28883206,0
40,1,16,0.966903189,1
40,1,10,0.936505001,0.5
40,1,17,0.803367799,0.5
40,1,7,0.966903189,1
40,1,-3,0.28883206,0
40,1,1,0.966903189,1
40,2,12,0.966903189,1
40,2,9,0.966903189,1
40,2,20,0.803367799,0.5
40,2,2,0.966903189,1
40,2,8,0.28883206,0
40,2,22,0.803367799,0.5
40,2,28,0.966903189,1
40,2,20,0.966903189,1
40,2,9,0.28883206,0
40,2,20,0.966903189,1
40,3,7,0.966903189,1
40,3,14,0.966903189,1
40,3,5,0.12190893,0
40,3,18,0.936505001,0.5
40,3,2,0.936505001,0.5
40,3,14,0.936505001,0.5
40,3,10,0.611103078,0.5
40,4,2,0.966903189,1
40,4,17,0.927637772,0.5
40,4,9,0.936505001,0.5
40,4,34,0.927637772,0.5
40,4,19,0.966903189,1
40,4,21,0.936505001,0.5
40,5,18,0.966903189,1
40,5,23,0.966903189,1
40,5,18,0.966903189,1
40,5,11,0.966903189,1
40,5,15,0.28883206,0
40,5,21,0.28883206,0
40,5,16,0.28883206,0
40,5,25,0.936505001,0.5
40,6,-8,0.25387319,0
40,6,-14,0.12190893,0
40,6,8,0.966903189,1
40,6,12,0.28883206,0
40,6,13,0.28883206,0
40,6,21,0.28883206,0
40,6,21,0.966903189,1
40,6,16,0.28883206,0
40,7,21,0.966903189,1
40,7,19,0.966903189,1
40,7,8,0.966903189,1
40,7,11,0.966903189,1
40,7,23,0.28883206,0
40,7,19,0.936505001,0.5
40,8,17,0.966903189,1
40,8,16,0.966903189,1
40,8,-5,0.140615185,0
40,8,16,0.966903189,1
40,8,14,0.966903189,1
40,8,12,0.28883206,0
40,8,-14,0.185317105,0
40,8,13,0.28883206,0
40,8,20,0.966903189,1
40,9,18,0.966903189,1
40,9,12,0.966903189,1
40,9,16,0.966903189,1
40,9,15,0.966903189,1
40,9,19,0.966903189,1
40,9,17,0.28883206,0
40,9,16,0.966903189,1
40,9,17,0.28883206,0
40,10,12,0.966903189,1
40,10,16,0.966903189,1
40,10,23,0.966903189,1
40,10,14,0.966903189,1
40,10,6,0.966903189,1
40,10,17,0.936505001,0.5
40,10,21,0.803367799,0.5
40,10,14,0.966903189,1
40,10,18,0.966903189,1
40,11,21,0.966903189,1
40,11,14,0.966903189,1
40,11,15,0.966903189,1
40,11,18,0.830294511,0.5
40,11,24,0.803367799,0.5
40,11,23,0.966903189,1
40,11,24,0.966903189,1
40,11,16,0.936505001,0.5
40,12,17,0.966903189,1
40,12,17,0.28883206,0
40,13,7,0.966903189,1
40,13,12,0.966903189,1
40,13,16,0.966903189,1
40,13,13,0.28883206,0
40,13,16,0.966903189,1
40,13,17,0.28883206,0
40,13,12,0.28883206,0
40,13,18,0.966903189,1
40,14,18,0.966903189,1
40,14,18,0.966903189,1
40,14,22,0.966903189,1
40,14,18,0.966903189,1
40,14,23,0.966903189,1
40,14,20,0.602936082,0.5
40,14,22,0.28883206,0
40,14,20,0.28883206,0
40,14,13,0.936505001,0.5
43,1,-14,0.728588551,0.2
43,1,-24,0.1793164,0
43,1,-22,0.411729115,0.5
43,1,12,0.819093596,1
43,1,8,0.362018237,0
43,1,0,0.292593874,0.25
43,1,15,0.796097113,1
43,1,-1,0.287801964,0.5
43,1,4,0.713798485,1
43,1,-18,0.398298057,0.333333333
43,2,-8,0.779447519,0.5
43,2,-16,0.227774181,0
43,2,-16,0.243319887,0
43,2,1,0.318056318,0.5
43,2,-20,0.192415255,0
43,2,16,0.915791175,1
43,2,17,0.864077166,0.75
43,3,12,0.721365856,1
43,3,-14,0.776532175,0.75
43,3,13,0.892757897,1
43,3,10,0.394416079,0.666666667
43,3,-18,0.106911592,0.25
43,3,12,0.974669099,1
43,3,20,0.932151365,1
43,4,-11,0.30005243,0.333333333
43,4,-10,0.223088579,0.333333333
43,4,-26,0.159292034,0
43,4,-12,0.143934985,0.25
43,4,-21,0.374495879,0.25
43,4,-12,0.170491431,0
43,4,-10,0.232050231,0
43,4,0,0.166444564,0.5
43,5,16,0.599518632,1
43,5,0,0.494340346,1
43,5,8,0.763281236,1
43,5,-10,0.871141467,0.25
43,5,-12,0.228906113,0.666666667
43,6,8,0.547772432,0.666666667
43,6,9,0.779814234,1
43,6,7,0.845846249,1
43,6,12,0.72919612,1
43,6,-9,0.616347201,1
43,6,11,0.271463761,0.333333333
43,6,9,0.768174514,1
43,6,-4,0.595837788,1
43,7,6,0.835075172,1
43,7,-14,0.607328288,0.666666667
43,7,7,0.421964176,1
43,7,6,0.825967632,1
43,7,7,0.67092533,1
43,7,-16,0.198086134,0
43,7,11,0.288694577,0.333333333
43,7,9,0.449183153,1
43,8,-12,0.246670381,0
43,8,6,0.249956002,0.666666667
43,8,-13,0.373137358,0.666666667
43,8,15,0.93960364,0.75
43,8,17,0.63141388,0.5
43,8,13,0.335784011,0.333333333
43,8,-12,0.166906006,0
43,9,12,0.892314253,1
43,9,10,0.848675303,1
43,9,20,0.742922263,0.666666667
43,9,13,0.763233506,1
43,9,11,0.342744862,0.333333333
43,9,9,0.798702285,0.666666667
43,9,-13,0.167796384,0
43,9,-12,0.330361242,0.666666667
43,10,13,0.829997951,0.75
43,10,8,0.216730939,0
43,10,-8,0.140615185,0
43,10,18,0.906965166,1
43,10,13,0.440325929,0.666666667
43,10,-10,0.16613453,0
43,10,-14,0.311986611,0
43,10,-11,0.120132725,0
43,10,-8,0.244299596,0.333333333
43,11,-6,0.461791316,0.333333333
43,11,15,0.88041935,0.75
43,11,17,0.607413753,1
43,11,-12,0.226350719,0
43,11,-7,0.315387276,0.333333333
43,12,-18,0.126943039,0
43,12,-12,0.187809469,0.5
43,12,15,0.409346412,0.666666667
43,12,-8,0.640569769,1
43,12,15,0.563485557,1
43,12,-14,0.661995379,0.333333333
43,12,-14,0.476896791,0.5
43,12,8,0.841095009,1
43,13,-2,0.292996346,0.5
43,13,-9,0.160266701,0
43,13,-11,0.281601658,0
43,13,-6,0.268041929,0.5
43,13,5,0.593174584,1
43,13,17,0.884832398,1
43,13,8,0.685862042,0.5
43,13,11,0.880642606,1
43,14,11,0.25818174,0
43,14,11,0.259737255,0
43,14,0,0.284183019,0
43,14,6,0.361712025,0
43,14,-34,0.186705204,0
43,14,-42,0.266740797,0
43,14,-42,0.182811301,0
45,1,-9,0.966903189,1
45,1,1,0.50157052,1
45,1,2,0.945322301,1
45,1,2,0.50157052,1
45,1,16,0.966903189,1
45,1,20,0.50157052,1
45,2,12,0.524921015,0.5
45,2,4,0.50157052,1
45,2,-3,0.23397645,0.5
45,2,-1,0.60030176,0.5
45,2,0,0.421964176,0.5
45,2,10,0.50157052,1
45,2,-13,0.113798865,0
45,3,0,0.870981933,1
45,3,7,0.50157052,1
45,3,21,0.50157052,1
45,3,8,0.822659663,1
45,3,3,0.50157052,1
45,3,-23,0.145306164,0.333333333
45,3,-12,0.436719475,0.666666667
45,3,13,0.890277017,1
45,3,0,0.50157052,1
45,3,7,0.50157052,1
45,4,-12,0.199175125,0.333333333
45,4,-18,0.870981933,1
45,4,4,0.50157052,1
45,4,10,0.916025675,1
45,4,6,0.916025675,1
45,5,5,0.870981933,1
45,5,6,0.870981933,1
45,5,10,0.935331085,1
45,5,-2,0.301103087,0.5
45,5,-9,0.123228316,0
45,5,-4,0.105672907,0.333333333
45,5,12,0.870981933,1
45,6,4,0.870981933,1
45,6,8,0.924204679,0.666666667
45,6,0,0.870981933,1
45,6,2,0.870981933,1
45,6,12,0.870981933,1
45,6,23,0.922218274,1
45,6,15,0.867784494,1
45,6,1,0.50157052,1
45,7,1,0.870981933,1
45,7,11,0.713286826,0.666666667
45,7,3,0.870684028,0.666666667
45,7,5,0.805389223,1
45,7,17,0.925067014,1
45,7,-2,0.87763495,1
45,7,1,0.50157052,1
45,7,5,0.50157052,1
45,8,0,0.50157052,1
45,8,7,0.895232994,1
45,8,4,0.870981933,1
45,8,3,0.834916799,1
45,8,-3,0.803367602,0.666666667
45,8,2,0.50157052,1
45,9,11,0.870981933,1
45,9,7,0.940814674,0.666666667
45,9,9,0.870981933,1
45,9,0,0.50157052,1
45,9,-2,0.50157052,1
45,9,3,0.50157052,1
45,9,-6,0.895232994,1
45,9,-1,0.50157052,1
45,9,11,0.200936812,0
45,9,15,0.50157052,1
45,9,8,0.50157052,1
45,10,-1,0.870981933,1
45,10,6,0.870981933,1
45,10,-18,0.101280834,0
45,10,-3,0.870981933,1
45,10,4,0.870981933,1
45,10,-1,0.50157052,1
45,10,2,0.813725997,0.333333333
45,10,12,0.904086992,1
45,10,0,0.870981933,1
45,10,14,0.933506992,1
45,11,1,0.50157052,1
45,11,-1,0.50157052,1
45,11,4,0.50157052,1
45,11,14,0.916476144,1
45,11,-5,0.50157052,1
45,11,-3,0.50157052,1
45,11,10,0.50157052,1
45,12,6,0.50157052,1
45,12,0,0.714722439,0.75
45,12,8,0.919637531,1
45,12,1,0.50157052,1
45,12,-3,0.50157052,1
45,12,3,0.50157052,1
45,13,-18,0.123790363,0
45,13,0,0.50157052,1
45,13,0,0.126418574,0.5
45,13,1,0.50157052,1
45,13,2,0.50157052,1
45,13,5,0.428328298,0.5
45,13,-2,0.23397645,0.5
45,13,3,0.50157052,1
46,1,-26,0.12190893,0
46,1,-13,0.607413753,1
46,1,5,0.23437063,0
46,1,25,0.966903189,1
46,1,23,0.142853502,0
46,1,18,0.966903189,1
46,1,-14,0.087967918,0
46,2,-42,0.111820431,0
46,2,-18,0.098228875,0
46,2,30,0.958519634,1
46,2,50,0.966903189,1
46,2,-50,0.12190893,0
46,2,-28,0.092408784,0
46,3,31,0.966903189,1
46,3,45,0.90712879,1
46,3,30,0.892573499,1
46,3,28,0.50157052,1
46,3,25,0.50157052,1
46,3,36,0.087967918,0
46,3,42,0.966903189,1
46,3,48,0.966903189,1
46,3,-47,0.099196359,0
46,3,-41,0.123790363,0
46,3,16,0.50157052,1
46,4,34,0.629556059,0.5
46,4,38,0.966903189,1
46,4,37,0.50157052,1
46,4,26,0.966903189,1
46,4,9,0.50157052,1
46,4,24,0.877860753,1
46,4,40,0.870981933,1
46,4,50,0.966903189,1
46,4,42,0.868937173,1
46,4,-24,0.123790363,0
46,4,46,0.892573499,1
46,4,43,0.865100377,1
46,5,31,0.966903189,1
46,5,30,0.50157052,1
46,5,24,0.865100377,1
46,5,-28,0.087967918,0
46,5,16,0.50157052,1
46,5,27,0.841095009,1
46,5,30,0.865100377,1
46,5,18,0.50157052,1
46,5,35,0.865100377,1
46,5,47,0.966903189,1
46,5,41,0.966903189,1
46,5,49,0.966903189,1
46,6,23,0.925067014,1
46,6,-30,0.764721243,0.5
46,6,18,0.865100377,1
46,6,35,0.966903189,1
46,6,27,0.50157052,1
46,6,36,0.877860753,1
46,6,-35,0.087967918,0
46,6,5,0.50157052,1
46,6,-32,0.50157052,1
46,6,34,0.966903189,1
46,7,18,0.865100377,1
46,7,-2,0.50157052,1
46,7,-25,0.123790363,0
46,7,28,0.966903189,1
46,7,30,0.50157052,1
46,7,36,0.50157052,1
46,7,-30,0.123790363,0
46,7,28,0.50157052,1
46,7,29,0.90712879,1
46,7,29,0.50157052,1
46,7,24,0.966903189,1
46,7,36,0.50157052,1
46,7,6,0.865100377,1
46,7,-27,0.123790363,0
46,8,29,0.50157052,1
46,8,-1,0.50157052,1
46,8,34,0.966903189,1
46,8,35,0.50157052,1
46,8,25,0.966903189,1
46,8,20,0.50157052,1
46,8,7,0.50157052,1
46,8,14,0.50157052,1
46,8,-22,0.15682188,0.5
46,8,30,0.50157052,1
46,8,-12,0.50157052,1
46,9,34,0.50157052,1
46,9,6,0.087967918,0
46,9,-18,0.123790363,0
46,9,30,0.966903189,1
46,9,38,0.966903189,1
46,9,45,0.966903189,1
46,9,-27,0.087967918,0
46,9,33,0.966903189,1
46,10,35,0.50157052,1
46,10,-20,0.092013178,0
46,10,41,0.966903189,1
46,10,-31,0.123790363,0
46,10,50,0.966903189,1
46,10,29,0.877860753,1
46,10,5,0.50157052,1
46,10,0,0.087967918,0
46,10,38,0.889658645,1
46,11,4,0.50157052,1
46,11,2,0.50157052,1
46,11,39,0.865100377,1
46,11,29,0.966903189,1
46,11,-5,0.50157052,1
46,11,32,0.841095009,1
46,11,31,0.50157052,1
46,11,39,0.801326077,1
46,11,-30,0.087967918,0
46,11,-35,0.25387319,0
46,11,8,0.50157052,1
46,12,-37,0.123790363,0
46,12,41,0.966903189,1
46,12,28,0.966903189,1
46,12,-35,0.123790363,0
46,12,32,0.841095009,1
46,12,-18,0.123790363,0
46,12,-21,0.265093721,0
46,13,26,0.361057041,0.5
46,13,35,0.841095009,1
46,13,34,0.50157052,1
46,13,-24,0.205524164,0
46,13,-42,0.12190893,0
46,13,37,0.966903189,1
46,14,32,0.966903189,1
46,14,34,0.966903189,1
46,14,44,0.966903189,1
46,14,26,0.50157052,1
46,14,35,0.966903189,1
46,14,34,0.966903189,1
46,14,8,0.50157052,1
46,15,27,0.50157052,1
46,15,-32,0.50157052,1
46,15,-26,0.12190893,0
46,15,-24,0.12190893,0
46,15,-36,0.50157052,1
46,15,3,0.50157052,1
46,15,12,0.12190893,0
46,15,-24,0.867519604,1
46,15,24,0.966903189,1
46,15,26,0.966903189,1
47,1,15,0.886134894,0.5
47,1,35,0.844717825,1
47,1,-15,0.23437063,0
47,2,-15,0.877860753,1
47,2,-33,0.173081188,0
47,2,-26,0.23437063,0
47,2,21,0.844717825,1
47,2,2,0.173081188,0
47,2,49,0.966903189,1
47,2,-8,0.307211177,0
47,2,40,0.844717825,1
47,2,21,0.153216875,0
47,2,5,0.877860753,1
47,3,-50,0.138972641,0
47,3,2,0.844717825,1
47,3,-34,0.153216875,0
47,3,-4,0.307211177,0
47,3,-50,0.23437063,0
47,3,34,0.877860753,1
47,3,-5,0.23437063,0
47,3,-17,0.173081188,0
47,3,11,0.966903189,1
47,4,-24,0.47432828,0.5
47,4,-31,0.23437063,0
47,4,-15,0.23437063,0
47,4,-4,0.226350719,0
47,5,-28,0.12190893,0
47,5,-25,0.173081188,0
47,5,-19,0.140615185,0
47,5,26,0.966903189,1
47,5,9,0.23437063,0
47,5,-16,0.23437063,0
47,5,1,0.877860753,1
47,6,13,0.844717825,1
47,6,23,0.844717825,1
47,6,-8,0.844717825,1
47,6,-18,0.844717825,1
47,6,-4,0.838175618,1
47,6,-40,0.173081188,0
47,6,-21,0.235096934,0
47,6,10,0.966903189,1
47,6,25,0.877860753,1
47,6,-21,0.844717825,1
47,7,22,0.844717825,1
47,7,1,0.844717825,1
47,7,-22,0.153216875,0
47,7,-8,0.171013727,0
47,7,-13,0.153216875,0
47,7,-2,0.171013727,0
47,7,4,0.140615185,0
47,7,2,0.153216875,0
47,7,-23,0.171013727,0
47,8,-35,0.23437063,0
47,8,-36,0.153216875,0
47,8,19,0.877860753,1
47,8,-13,0.171013727,0
47,8,-7,0.171013727,0
47,8,10,0.171013727,0
47,8,-8,0.183051263,0
47,8,-24,0.142853502,0
47,9,-23,0.146668926,0
47,9,7,0.844717825,1
47,9,-16,0.171013727,0
47,9,-16,0.173081188,0
47,9,-6,0.152562244,0
47,9,-2,0.171013727,0
47,9,-3,0.844717825,1
47,9,4,0.844717825,1
47,10,-16,0.712730484,1
47,10,-26,0.138972641,0
47,10,-1,0.844717825,1
47,10,16,0.877860753,1
47,10,-16,0.147480408,0
47,10,8,0.877860753,1
47,11,8,0.140615185,0
47,11,2,0.171013727,0
47,11,-31,0.173081188,0
47,11,-21,0.173081188,0
47,11,14,0.844717825,1
47,11,6,0.171013727,0
47,11,-3,0.173613171,0
47,11,-2,0.173081188,0
47,11,11,0.173081188,0
47,12,-32,0.12190893,0
47,12,-18,0.153216875,0
47,12,-24,0.173081188,0
47,12,-12,0.173081188,0
47,12,-9,0.200936812,0
47,12,-20,0.200936812,0
47,12,-23,0.202935492,0
47,12,13,0.171013727,0
47,12,-25,0.678947205,0.5
47,12,-30,0.171013727,0
47,13,14,0.877860753,1
47,13,14,0.877860753,1
47,13,-1,0.844717825,1
47,13,-2,0.171013727,0
47,13,19,0.576349241,0.5
47,13,-12,0.171013727,0
47,13,7,0.844717825,1
47,14,-6,0.838175618,1
47,14,0,0.173081188,0
47,14,-5,0.171013727,0
47,14,17,0.844717825,1
47,14,1,0.307211177,0
47,14,2,0.171013727,0
47,14,1,0.844717825,1
47,14,-6,0.877860753,1
47,14,7,0.852752907,1
47,14,-14,0.171013727,0
47,14,-12,0.12190893,0
47,14,-6,0.140615185,0
47,15,-18,0.844717825,1
47,15,10,0.171013727,0
47,15,7,0.171013727,0
47,15,-19,0.173081188,0
47,15,-17,0.171013727,0
47,15,-2,0.171013727,0
47,15,-9,0.877860753,1
47,15,-30,0.173081188,0
49,2,18,0.433034252,0.5
49,2,13,0.88672037,1
49,2,26,0.863517658,1
49,2,8,0.844717825,1
49,2,12,0.12973918,0.75
49,2,-12,0.204745401,0
49,2,-9,0.33175399,0.5
49,3,34,0.944069896,1
49,3,13,0.858070532,1
49,3,16,0.724717011,0.5
49,3,36,0.762661576,1
49,3,27,0.647394763,0.666666667
49,4,-12,0.592870574,0.333333333
49,4,19,0.684481529,0.666666667
49,4,38,0.885843844,0.75
49,4,31,0.928573136,1
49,4,50,0.762366319,0.666666667
49,4,40,0.815909105,1
49,4,25,0.844717825,1
49,4,-23,0.43535229,0.5
49,4,16,0.876338666,1
49,5,26,0.542725594,0.75
49,5,-14,0.265515995,0.333333333
49,5,-19,0.163577215,0
49,5,-7,0.205852636,0
49,5,-9,0.241297419,0.5
49,5,9,0.897113616,1
49,6,15,0.264972105,0.5
49,6,23,0.465218975,0.5
49,6,11,0.388927118,0.5
49,6,-4,0.202930738,0
49,6,8,0.390172623,0.333333333
49,6,9,0.358619989,0.333333333
49,6,22,0.706354184,1
49,6,12,0.316872873,0.333333333
49,6,11,0.222037417,0
49,6,15,0.862967778,1
49,6,-11,0.170915776,0
49,6,7,0.484099662,0.75
49,6,25,0.975290617,0.75
49,6,30,0.709892204,0.5
49,7,0,0.294217436,0.333333333
49,7,10,0.877151694,0.666666667
49,7,20,0.441701584,0.666666667
49,7,14,0.837188024,0.666666667
49,7,-16,0.136495289,0
49,7,30,0.971684809,0.5
49,7,26,0.444063795,0.5
49,7,24,0.879843236,0.666666667
49,7,22,0.444063795,0.5
49,7,16,0.882093606,0.666666667
49,7,23,0.703470156,0.666666667
49,7,39,0.912006178,1
49,7,14,0.696925644,0.5
49,7,37,0.727803691,0.666666667
49,7,27,0.922657097,1
49,8,30,0.901749265,1
49,8,-15,0.129669854,0
49,8,-10,0.51365325,0.5
49,8,19,0.392753095,0.666666667
49,8,34,0.822246934,0.666666667
49,8,17,0.306608035,0.5
49,9,29,0.950719609,1
49,9,24,0.898436853,0.75
49,9,12,0.919363192,1
49,9,14,0.809497412,1
49,9,30,0.960124367,1
49,10,31,0.888602506,1
49,10,15,0.914125927,1
49,10,-7,0.183748959,0.5
49,10,39,0.878232275,1
49,10,22,0.934808311,1
49,10,37,0.958519634,1
49,10,14,0.858574935,0.5
49,10,32,0.889396533,1
49,11,30,0.893956105,1
49,11,29,0.936843651,1
49,11,-21,0.154544577,0.333333333
49,11,14,0.751341419,0.666666667
49,11,10,0.392689318,1
49,11,15,0.620619719,1
49,11,-12,0.496752281,0.25
49,11,32,0.964756802,1
49,11,31,0.887211463,1
49,11,9,0.573634557,0.75
49,11,33,0.934180633,1
49,11,36,0.944069896,1
49,11,38,0.941549359,1
49,11,30,0.353108529,0.75
49,12,-15,0.260278213,0
49,12,9,0.219275768,0.5
49,12,-12,0.223420509,0.25
49,12,-23,0.150627798,0
49,12,-18,0.186204602,0
49,12,-3,0.833361577,1
49,12,9,0.894999641,1
49,12,10,0.61661206,0.666666667
49,12,15,0.436480312,0.666666667
49,12,24,0.907559431,1
49,12,8,0.43317339,0.5
49,12,-10,0.304265724,0.5
49,12,4,0.607241087,1
49,12,25,0.858635687,1
49,14,29,0.676151297,0.5
49,14,26,0.89481301,1
49,14,19,0.889050716,1
49,14,23,0.922637836,1
49,14,43,0.924675369,1
49,14,36,0.948918765,1
49,14,-14,0.254928723,0.333333333
49,14,24,0.296398202,0.333333333
49,14,22,0.604207192,0.666666667
49,14,39,0.780001366,0.666666667
50,1,12,0.966903189,1
50,1,13,0.91440677,1
50,1,-27,0.140615185,0
50,1,-31,0.140615185,0
50,1,19,0.877860753,1
50,1,5,0.892050181,1
50,1,25,0.966903189,1
50,1,11,0.966903189,1
